did,r_type,r_name,r_character,myroom_move,r_rarity,t_normal_shout1,t_normal_shout2,t_good_shout1,t_good_shout2,t_best_shout1,t_best_shout2,t_normal_phrase1,t_normal_phrase2,t_normal_phrase3,t_good_phrase1,t_good_phrase2,t_good_phrase3,t_best_phrase1,t_best_phrase2,t_best_phrase3,t_lobby_touch1,t_lobby_touch2,t_lobby_touch3,t_lobby_touch4,t_forest_heart,t_party_in,t_party_out,t_lobby_induce,t_lobby_present,t_lobby_end,t_dragon_appear,lactea_sorrow,lactea_bye,lactea_farewell,mail_message,party_in_induce
121065,manus,어둠 마누스,고고함,fly_slow,legend,차원문 개방!,이 힘을 받아라.,문이여 열려라!,이제 기운이 넘칠 것이다.,차원의 문이 열린다!,이것이 마계의 힘이다.,마계의 왕자를 찾으러 여기까지 내려왔다.,그 녀석은 왕자라 불릴 자격도 없다.,규율을 어긴 자가 차기 마룡왕이 되어서는 안된다.,이 다리의 상처는 그 녀석에게 입은 것이다.,나는 그 녀석의 팔에 지울 수 없는 상처를 남겨 주었지.,다음에 녀석을 만나면 반드시 결판을 지을 것이다.,내 허락 없이 차원문을 통과할 수 없다.,규율을 어기고 문을 빠져나온 자에게는 엄벌이 있을 뿐.,내 반드시 그 녀석을 잡아 마계로 돌려 보낼 것이다.,달이 차오른다.,달은 떴는가?,달이 기울고 있다.,달의 뒷편에 무엇이 있는지 아는가?,마계의 에너지를 나누어 주겠다.,마계의 힘이 필요한가?,나를 이렇게 취급하다니. 오만하구나.,다른 차원에는 이런 물건도 있군.,내게는 필요없는 것이다. 받아라.,차원문은 함부로 열 수 없다.,,,,,,
121071,agares,땅 아가레스,고고함,fly_slow,legend,카르마!,꺼지지 않는 불꽃!,수호의 불꽃!,영원한 불꽃!,불꽃이 우리를 지켜줄 것이다!,대지를 태우는 불꽃!,네가 감히 나를 다루겠다고?,한번 할 테면 해봐라.,나는 다른 드래곤 처럼 만만치 않을 것이다.,"내 불꽃을 무서워 하지 않다니, 별난 녀석이군.",하지만 언제까지 버틸 수 있을까?,이제 그만 포기하지. 아직 늦지 않았어.,"불꽃의 힘을 받아들이다니, 너같은 인간은 처음 보았다.","착각하지 마라, 내가 너를 따르겠다고 인정한 것은 아니다.",힘든 일이 있으면 도와 주겠다. 그 정도로도 고마운 줄 알아라.,여기에는 인간들이 너무 많군.,인간들과 어울리는 것은 좋아하지 않는다.,여기를 불바다로 만들면 안되겠지?,영원한 카르마!,내 불꽃의 힘이 회복되었다.,불꽃의 힘을 믿어라.,불이 꺼졌군.,"테이머, 이게 뭔지 알겠나?",잘 아는군. 이건 네가 가져가라.,지나친 욕심은 좋지 않다.,,,,,,
121073,agares,불 아가레스,고고함,fly_slow,legend,카르마!,꺼지지 않는 불꽃!,수호의 불꽃!,영원한 불꽃!,불꽃이 우리를 지켜줄 것이다!,태양과 같은 불꽃!,네가 감히 나를 다루겠다고?,한번 할 테면 해봐라.,나는 다른 드래곤 처럼 만만치 않을 것이다.,"내 불꽃을 무서워 하지 않다니, 별난 녀석이군.",하지만 언제까지 버틸 수 있을까?,이제 그만 포기하지. 아직 늦지 않았어.,"불꽃의 힘을 받아들이다니, 너같은 인간은 처음 보았다.","착각하지 마라, 내가 너를 따르겠다고 인정한 것은 아니다.",힘든 일이 있으면 도와 주겠다. 그 정도로도 고마운 줄 알아라.,여기에는 인간들이 너무 많군.,인간들과 어울리는 것은 좋아하지 않는다.,여기를 불바다로 만들면 안되겠지?,영원한 카르마!,내 불꽃의 힘이 회복되었다.,불꽃의 힘을 믿어라.,불이 꺼졌군.,"테이머, 이게 뭔지 알겠나?",잘 아는군. 이건 네가 가져가라.,지나친 욕심은 좋지 않다.,,,,,,
121075,agares,어둠 아가레스,고고함,fly_slow,legend,카르마!,꺼지지 않는 불꽃!,수호의 불꽃!,영원한 불꽃!,불꽃이 우리를 지켜줄 것이다!,암흑과 같은 불꽃!,네가 감히 나를 다루겠다고?,한번 할 테면 해봐라.,나는 다른 드래곤 처럼 만만치 않을 것이다.,"내 불꽃을 무서워 하지 않다니, 별난 녀석이군.",하지만 언제까지 버틸 수 있을까?,이제 그만 포기하지. 아직 늦지 않았어.,"불꽃의 힘을 받아들이다니, 너같은 인간은 처음 보았다.","착각하지 마라, 내가 너를 따르겠다고 인정한 것은 아니다.",힘든 일이 있으면 도와 주겠다. 그 정도로도 고마운 줄 알아라.,여기에는 인간들이 너무 많군.,인간들과 어울리는 것은 좋아하지 않는다.,여기를 불바다로 만들면 안되겠지?,영원한 카르마!,내 불꽃의 힘이 회복되었다.,불꽃의 힘을 믿어라.,불이 꺼졌군.,"테이머, 이게 뭔지 알겠나?",잘 아는군. 이건 네가 가져가라.,지나친 욕심은 좋지 않다.,,,,,,
121081,lumines,땅 루미네스,냉소적,fly_slow,legend,수호자의 이름으로!,이걸 견딜 수 있겠나?,모두 얼려 버리겠다!,아무도 막지 못해!,모든 것을 얼리는 빙결!,아무도 살아남지 못한다!,너는 누구냐? 여기는 수호자의 영역이다.,얼음덩어리가 되고 싶지 않으면 당장 물러가라.,나는 운명의 신을 받드는 수호자이다.,지금까지 여기를 지나가려 한 적은 아무도 무사하지 못했다.,모두가 나의 빙결에 얼어버리고 산산조각 났지.,놈들은 자신이 얼어버렸다는 자각도 못하고 사라졌을 것이다.,너는 수호자의 인정을 받았다.,내 빙결의 힘이 필요하다면 언제든 나를 불러라.,너의 모든 적을 내가 얼려 주겠다.,여기는 평화로운 곳이군.,나와 닮은 화염의 드래곤을 본 적이 있는가?,내 다리를 만지지 마라. 너의 온 몸이 얼어버릴 것이다.,너의 운명은 나와 함께 할 것이다.,"춥지 않지만, 편안한 곳이다.",모든 것을 얼려버리겠다.,내 힘이 필요없다는 건가?,얼음 조각에서 이런 것이 나왔다.,누구 것인지 알 수 없군. 가져가라.,더 가지고 싶나?,,,,,,
121082,lumines,물 루미네스,냉소적,fly_slow,legend,수호자의 이름으로!,이걸 견딜 수 있겠나?,모두 얼려 버리겠다!,아무도 막지 못해!,모든 것을 얼리는 빙결!,아무도 살아남지 못한다!,너는 누구냐? 여기는 수호자의 영역이다.,얼음덩어리가 되고 싶지 않으면 당장 물러가라.,나는 운명의 신을 받드는 수호자이다.,지금까지 여기를 지나가려 한 적은 아무도 무사하지 못했다.,모두가 나의 빙결에 얼어버리고 산산조각 났지.,놈들은 자신이 얼어버렸다는 자각도 못하고 사라졌을 것이다.,너는 수호자의 인정을 받았다.,내 빙결의 힘이 필요하다면 언제든 나를 불러라.,너의 모든 적을 내가 얼려 주겠다.,여기는 평화로운 곳이군.,나와 닮은 화염의 드래곤을 본 적이 있는가?,내 다리를 만지지 마라. 너의 온 몸이 얼어버릴 것이다.,너의 운명은 나와 함께 할 것이다.,"춥지 않지만, 편안한 곳이다.",모든 것을 얼려버리겠다.,내 힘이 필요없다는 건가?,얼음 조각에서 이런 것이 나왔다.,누구 것인지 알 수 없군. 가져가라.,더 가지고 싶나?,,,,,,
121085,lumines,어둠 루미네스,냉소적,fly_slow,legend,수호자의 이름으로!,이걸 견딜 수 있겠나?,모두 얼려 버리겠다!,아무도 막지 못해!,모든 것을 얼리는 빙결!,아무도 살아남지 못한다!,너는 누구냐? 여기는 수호자의 영역이다.,얼음덩어리가 되고 싶지 않으면 당장 물러가라.,나는 운명의 신을 받드는 수호자이다.,지금까지 여기를 지나가려 한 적은 아무도 무사하지 못했다.,모두가 나의 빙결에 얼어버리고 산산조각 났지.,놈들은 자신이 얼어버렸다는 자각도 못하고 사라졌을 것이다.,너는 수호자의 인정을 받았다.,내 빙결의 힘이 필요하다면 언제든 나를 불러라.,너의 모든 적을 내가 얼려 주겠다.,여기는 평화로운 곳이군.,나와 닮은 화염의 드래곤을 본 적이 있는가?,내 다리를 만지지 마라. 너의 온 몸이 얼어버릴 것이다.,너의 운명은 나와 함께 할 것이다.,"춥지 않지만, 편안한 곳이다.",모든 것을 얼려버리겠다.,내 힘이 필요없다는 건가?,얼음 조각에서 이런 것이 나왔다.,누구 것인지 알 수 없군. 가져가라.,더 가지고 싶나?,,,,,,
121092,guardian,가디언,고고함,fly_slow,legend,왕국을 위하여!,정의가 곧 힘이다!,심판을 내리겠다!,악은 모두 멸할 것이다!,빛의 이름으로!,정의의 심판을 받아라!,연약한 인간이여. 이쪽으로 오지 않겠나?,네가 너무 약해 보여 그냥 볼 수 없구나.,내 곁으로 오너라. 내가 너를 지켜주겠다.,오랜 옛날에 정의를 수호하는 고대 왕국이 있었다.,내 힘이 부족해서 왕국은 사라지고 말았지.,두번 다시 그러한 광경은 보고 싶지 않구나.,이 세상에 정의가 사라지고 악이 모습을 드러내기 시작했다.,내가 모든 이를 악으로부터 지켜 주겠다.,정의의 힘이 모두와 함께 하기를.,여기 있는 모두를 내가 지켜주겠다.,힘이 곧 정의이다.,안심해라. 나는 네 곁에 있다.,최선의 방어는 공격이다.,정의의 기운이 충만하고 있다.,정의를 위하여!,정의가 사라져 간다...,정의를 지킨 그대에게 선물을 주겠다.,소중히 하기를 바란다.,앞으로도 정의를 지키도록.,,,,,,
121093,guardian,가디언,고고함,fly_slow,legend,왕국을 위하여!,정의가 곧 힘이다!,심판을 내리겠다!,악은 모두 멸할 것이다!,빛의 이름으로!,정의의 심판을 받아라!,연약한 인간이여. 이쪽으로 오지 않겠나?,네가 너무 약해 보여 그냥 볼 수 없구나.,내 곁으로 오너라. 내가 너를 지켜주겠다.,오랜 옛날에 정의를 수호하는 고대 왕국이 있었다.,내 힘이 부족해서 왕국은 사라지고 말았지.,두번 다시 그러한 광경은 보고 싶지 않구나.,이 세상에 정의가 사라지고 악이 모습을 드러내기 시작했다.,내가 모든 이를 악으로부터 지켜 주겠다.,정의의 힘이 모두와 함께 하기를.,여기 있는 모두를 내가 지켜주겠다.,힘이 곧 정의이다.,안심해라. 나는 네 곁에 있다.,최선의 방어는 공격이다.,정의의 기운이 충만하고 있다.,정의를 위하여!,정의가 사라져 간다...,정의를 지킨 그대에게 선물을 주겠다.,소중히 하기를 바란다.,앞으로도 정의를 지키도록.,,,,,,
121094,guardian,가디언,고고함,fly_slow,legend,왕국을 위하여!,정의가 곧 힘이다!,심판을 내리겠다!,악은 모두 멸할 것이다!,빛의 이름으로!,정의의 심판을 받아라!,연약한 인간이여. 이쪽으로 오지 않겠나?,네가 너무 약해 보여 그냥 볼 수 없구나.,내 곁으로 오너라. 내가 너를 지켜주겠다.,오랜 옛날에 정의를 수호하는 고대 왕국이 있었다.,내 힘이 부족해서 왕국은 사라지고 말았지.,두번 다시 그러한 광경은 보고 싶지 않구나.,이 세상에 정의가 사라지고 악이 모습을 드러내기 시작했다.,내가 모든 이를 악으로부터 지켜 주겠다.,정의의 힘이 모두와 함께 하기를.,여기 있는 모두를 내가 지켜주겠다.,힘이 곧 정의이다.,안심해라. 나는 네 곁에 있다.,최선의 방어는 공격이다.,정의의 기운이 충만하고 있다.,정의를 위하여!,정의가 사라져 간다...,정의를 지킨 그대에게 선물을 주겠다.,소중히 하기를 바란다.,앞으로도 정의를 지키도록.,,,,,,
121101,darkbane,다크베인,냉소적,fly_slow,legend,모두 꺼져라!,어딜 감히 나에게 덤비는가?,모두 땅으로 떨어져라!,힘이 이 세상의 진리다!,벌레같은 놈들!,모든 것을 불태우겠다!,내 앞을 가로막는 넌 누구냐?,목숨이 아까운 줄 모르는 놈이군.,내 숨결 한번에 사라질 녀석이 건방지구나.,나는 전쟁이 좋다.,수많은 생명이 멸하는 소리를 듣고 싶다.,더 많은 전쟁과 폭력을 내게 다오!,아직까지 저항할 셈인가? 끈질긴 놈이군.,너 같은 녀석은 지금 없애봤자 시시할것 같군.,좀 더 강해진 다음에 오면 제대로 상대해 주지.,이 마을도 곧 내가 불태워 주겠다.,평화롭게 사는 놈들이 보기 싫군.,너도 카데스의 군단에 들어오지 않겠나?,전쟁이 시작되면 나를 불러라.,곧 여기도 불태워 주지. 각오해라.,전쟁이 시작되었나?,나를 화나게 하지 마라.,뭐지? 이 쓰레기 같은 물건은.,이런걸 갖고 싶은 거냐? 가져가라.,나를 귀찮게 하지 마라.,,,,,,
121103,darkbane,다크베인,냉소적,fly_slow,legend,모두 꺼져라!,어딜 감히 나에게 덤비는가?,모두 땅으로 떨어져라!,힘이 이 세상의 진리다!,벌레같은 놈들!,모든 것을 불태우겠다!,내 앞을 가로막는 넌 누구냐?,목숨이 아까운 줄 모르는 놈이군.,내 숨결 한번에 사라질 녀석이 건방지구나.,나는 전쟁이 좋다.,수많은 생명이 멸하는 소리를 듣고 싶다.,더 많은 전쟁과 폭력을 내게 다오!,아직까지 저항할 셈인가? 끈질긴 놈이군.,너 같은 녀석은 지금 없애봤자 시시할것 같군.,좀 더 강해진 다음에 오면 제대로 상대해 주지.,이 마을도 곧 내가 불태워 주겠다.,평화롭게 사는 놈들이 보기 싫군.,너도 카데스의 군단에 들어오지 않겠나?,전쟁이 시작되면 나를 불러라.,곧 여기도 불태워 주지. 각오해라.,전쟁이 시작되었나?,나를 화나게 하지 마라.,뭐지? 이 쓰레기 같은 물건은.,이런걸 갖고 싶은 거냐? 가져가라.,나를 귀찮게 하지 마라.,,,,,,
121105,darkbane,다크베인,냉소적,fly_slow,legend,모두 꺼져라!,어딜 감히 나에게 덤비는가?,모두 땅으로 떨어져라!,힘이 이 세상의 진리다!,벌레같은 놈들!,모든 것을 불태우겠다!,내 앞을 가로막는 넌 누구냐?,목숨이 아까운 줄 모르는 놈이군.,내 숨결 한번에 사라질 녀석이 건방지구나.,나는 전쟁이 좋다.,수많은 생명이 멸하는 소리를 듣고 싶다.,더 많은 전쟁과 폭력을 내게 다오!,아직까지 저항할 셈인가? 끈질긴 놈이군.,너 같은 녀석은 지금 없애봤자 시시할것 같군.,좀 더 강해진 다음에 오면 제대로 상대해 주지.,이 마을도 곧 내가 불태워 주겠다.,평화롭게 사는 놈들이 보기 싫군.,너도 카데스의 군단에 들어오지 않겠나?,전쟁이 시작되면 나를 불러라.,곧 여기도 불태워 주지. 각오해라.,전쟁이 시작되었나?,나를 화나게 하지 마라.,뭐지? 이 쓰레기 같은 물건은.,이런걸 갖고 싶은 거냐? 가져가라.,나를 귀찮게 하지 마라.,,,,,,
121111,hedgebat,땅 뱃도치드래곤,쾌활함,fly_slow,hero,잘 피해봐!,다쳐도 모른다!,목표 발견!,한방에 끝낸다!,아무도 못 피하지!,묵직하게 한방 간다!,나에게 무슨 볼 일이라도 있어?,말하지 않아도 알아. 내 소문을 듣고 온 거지?,힘을 쓰는 일이라면 무엇이든 도와줄 수 있어.,그래서 누구와 싸우면 되는거지?,돈만 준다면 누구든 상대해 줄 수 있어.,돈을 받은 만큼은 책임지고 일해주지.,의뢰는 잘 받았다. 나만 믿으라고.,너의 적은 이제부터 나의 적이야.,보수를 좀 더 두둑히 준다면 더 열심히 해줄 수 있어.,난 고슴도치가 아니야!,난 박쥐가 아니야!,곤란한 일이 있을때는 나를 찾아와.,어떤 일이든 해결해 주겠어.,잘 쉬었어. 이제 일하러 나가야지.,"자, 누굴 잡으면 되지?",계약이 끝난 건가?,신뢰의 표시로 이걸 줄께.,대단한건 아니지만 잘 써.,너무 많이 원하는거 아냐?,,,,,,
121112,hedgebat,물 뱃도치드래곤,쾌활함,fly_slow,hero,잘 피해봐!,다쳐도 모른다!,목표 발견!,한방에 끝낸다!,아무도 못 피하지!,묵직하게 한방 간다!,나에게 무슨 볼 일이라도 있어?,말하지 않아도 알아. 내 소문을 듣고 온 거지?,힘을 쓰는 일이라면 무엇이든 도와줄 수 있어.,그래서 누구와 싸우면 되는거지?,돈만 준다면 누구든 상대해 줄 수 있어.,돈을 받은 만큼은 책임지고 일해주지.,의뢰는 잘 받았다. 나만 믿으라고.,너의 적은 이제부터 나의 적이야.,보수를 좀 더 두둑히 준다면 더 열심히 해줄 수 있어.,난 고슴도치가 아니야!,난 박쥐가 아니야!,곤란한 일이 있을때는 나를 찾아와.,어떤 일이든 해결해 주겠어.,잘 쉬었어. 이제 일하러 나가야지.,"자, 누굴 잡으면 되지?",계약이 끝난 건가?,신뢰의 표시로 이걸 줄께.,대단한건 아니지만 잘 써.,너무 많이 원하는거 아냐?,,,,,,
121113,hedgebat,불 뱃도치드래곤,쾌활함,fly_slow,hero,잘 피해봐!,다쳐도 모른다!,목표 발견!,한방에 끝낸다!,아무도 못 피하지!,묵직하게 한방 간다!,나에게 무슨 볼 일이라도 있어?,말하지 않아도 알아. 내 소문을 듣고 온 거지?,힘을 쓰는 일이라면 무엇이든 도와줄 수 있어.,그래서 누구와 싸우면 되는거지?,돈만 준다면 누구든 상대해 줄 수 있어.,돈을 받은 만큼은 책임지고 일해주지.,의뢰는 잘 받았다. 나만 믿으라고.,너의 적은 이제부터 나의 적이야.,보수를 좀 더 두둑히 준다면 더 열심히 해줄 수 있어.,난 고슴도치가 아니야!,난 박쥐가 아니야!,곤란한 일이 있을때는 나를 찾아와.,어떤 일이든 해결해 주겠어.,잘 쉬었어. 이제 일하러 나가야지.,"자, 누굴 잡으면 되지?",계약이 끝난 건가?,신뢰의 표시로 이걸 줄께.,대단한건 아니지만 잘 써.,너무 많이 원하는거 아냐?,,,,,,
